[ 2026-08-11 14:07:54,239 ] INFO | InsightCart | Loading Inference Artifacts
[ 2026-08-11 14:07:54,239 ] INFO | InsightCart | Loading Object : artifacts/models/best_linear_svm_calibrated.pkl
[ 2026-08-11 14:07:54,245 ] INFO | InsightCart | Loading Object : artifacts/models/tfidf_vectorizer.pkl
[ 2026-08-11 14:07:54,265 ] INFO | InsightCart | Loading Object : artifacts/models/category_encoder.pkl
[ 2026-08-11 14:07:54,265 ] INFO | InsightCart | Loading Object : artifacts/models/rating_scaler.pkl
[ 2026-08-11 14:07:54,265 ] INFO | InsightCart | Inference Artifacts Loaded Successfully
[ 2026-08-11 14:07:54,265 ] INFO | InsightCart | Starting Prediction Process
[ 2026-08-11 14:07:55,074 ] INFO | InsightCart | Generating TF-IDF Features
[ 2026-08-11 14:07:55,074 ] INFO | InsightCart | Encoding Product Category
[ 2026-08-11 14:07:55,075 ] INFO | InsightCart | Scaling Rating Feature
[ 2026-08-11 14:07:55,077 ] INFO | InsightCart | Prediction Completed Successfully
[ 2026-08-11 14:07:55,077 ] INFO | InsightCart | Starting Prediction Process
[ 2026-08-11 14:07:55,078 ] INFO | InsightCart | Generating TF-IDF Features
[ 2026-08-11 14:07:55,078 ] INFO | InsightCart | Encoding Product Category
[ 2026-08-11 14:07:55,078 ] INFO | InsightCart | Scaling Rating Feature
[ 2026-08-11 14:07:55,080 ] INFO | InsightCart | Prediction Completed Successfully
[ 2026-08-11 14:07:55,080 ] INFO | InsightCart | Starting Prediction Process
[ 2026-08-11 14:07:55,080 ] INFO | InsightCart | Generating TF-IDF Features
[ 2026-08-11 14:07:55,080 ] INFO | InsightCart | Encoding Product Category
[ 2026-08-11 14:07:55,080 ] INFO | InsightCart | Scaling Rating Feature
[ 2026-08-11 14:07:55,082 ] INFO | InsightCart | Prediction Completed Successfully
